system_equipment,equipment_description,equipment_code,equipment_level,parent_code,parent_level,type_travail,action_entity,date_declaration,date_fin,date_creation,cout_total,source
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-01-18,2023-06-01,2023-01-20,971.5754341,2023_CORRECTIF
B7222T8003,ROBOT DE CONDIT - ENCAISSEUSE -,B7222T8003,1,,,CORR,ELKS_UAP1,2023-01-18,2023-06-01,2023-01-20,297.6351468,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-01-18,2023-06-01,2023-01-19,105713.13836445,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-01-18,2023-06-01,2023-01-20,0.0,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-01-18,2023-06-01,2023-01-20,971.5754341,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-01-18,2023-06-01,2023-01-20,0.0,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-ENTPRO,2,B7284T0029,1.0,CORR,LLK,2023-01-18,2023-04-08,2023-01-19,1582.5,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-ENTPRO,2,B7284T0029,1.0,CORR,LLK,2023-01-18,2023-01-18,2023-01-19,3817.5,2023_CORRECTIF
B8702T0001,SOURCE,B8702T0001,1,,,CORR,LLK,2023-01-18,,2023-01-18,32496.353084401908,2023_CORRECTIF
BEC-ADM-R3-UTIL-FRD,EQUIPEMENTS FROID ET CLIMATISATION 3E ETAGE R+3,BEC-ADM-R3-UTIL-FRD,1,,,CORR,BEC,2023-01-18,2023-01-18,2023-01-19,1133.72,2023_CORRECTIF
BEC-ADM-R3_ETAG2_FRD,EQUIPEMENTS FROID ET CLIMATISATION 2E ETAGE R+3,BEC-ADM-R3_ETAG2_FRD,1,,,CORR,BEC,2023-01-18,2023-01-18,2023-01-19,971.76,2023_CORRECTIF
B6220T0002,VMC  B(SDA),B6220T0002,1,,,CORR,ELKS_UAP2,2023-01-19,2023-06-01,2023-01-19,1011.1693394477791,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-01-19,2023-01-31,2023-01-19,16883.25421401813,2023_CORRECTIF
B7254T0170,DATEUR INDUSTRIEL A JET D ENCRE,B7254T0170,1,,,CORR,ELKS_UAP2,2023-01-19,2023-06-01,2023-01-22,148.8175734,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-01,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-19,2023-04-08,2023-01-19,0.0,2023_CORRECTIF
B7247T8002,REMPLISSEUSE ASEPTIQUE,B7247T8002,1,,,CORR,ELKS_UAP1,2023-01-19,2023-06-01,2023-01-25,112.136,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-FOURIR-CT,3,B7214T0010-FOURIR,2.0,CORR,LLK,2023-01-19,2023-04-08,2023-01-19,0.0,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-ARMELE-CE,3,B7284T0027-ARMELE,2.0,CORR,LLK,2023-01-19,2023-04-08,2023-01-19,32.666666666666664,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-11,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-20,2023-04-08,2023-01-20,353.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS,3,B7214T0008-RS,2.0,CORR,LLK,2023-01-20,2023-04-08,2023-01-21,1117.8333333333333,2023_CORRECTIF
B7252T0029,ETIQUETEUSE OPERA 300 SACMI,B7252T0029-GRETIQ-HM,3,B7252T0029-GRETIQ,2.0,CORR,LLK,2023-01-20,2023-04-08,2023-01-20,93.33333333333333,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272D0006-K001,3,,,CORR,LLK,2023-01-20,2023-04-08,2023-01-20,9722.24243917317,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-ENTPRO-CP,3,B7284T0029-ENTPRO,2.0,CORR,LLK,2023-01-20,2023-04-08,2023-01-20,560.34,2023_CORRECTIF
B7759T0020,CONVOYEUR MECANIQUE  GEBO,B7759T0020-UNIFIL,2,B7759T0020,1.0,CORR,LLK,2023-01-20,2023-04-08,2023-01-20,303.3333333333333,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-PINTER-BI,3,B7284T0029-PINTER,2.0,CORR,LLK,2023-01-21,2023-04-08,2023-01-30,466.6666666666667,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272D0006-K001,3,,,CORR,LLK,2023-01-21,2023-04-08,2023-01-21,372064.82163108746,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS-11,4,B7214T0010-RS-PS,3.0,CORR,LLK,2023-01-21,2023-04-08,2023-01-21,1117.8333333333333,2023_CORRECTIF
B8657T0026,CLIMATISEUR CIAT DXA36 SALLE TGBT,B8657T0026,1,,,CORR,BBS,2023-01-22,2023-01-25,2023-01-23,800.17,2023_CORRECTIF
LLK-AC-1850E,Compresseur 40 bars TEMPO 1850 E Cojek,LLK-AC-1850E-ETACOM,2,LLK-AC-1850E,1.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,1193.5210537378648,2023_CORRECTIF
B7222T0001,REMPLISSEUSE SEMI-AUTOMATIQUE(SEAUX),B7222T0001,1,,,CORR,ELKS_UAP2,2023-01-22,2023-06-01,2023-01-24,223.2263601,2023_CORRECTIF
B6220T0001,VMC  A(SDA),B6220T0001-S002,2,B6220T0001,1.0,CORR,ELKS_UAP2,2023-01-22,2023-11-12,2023-01-22,259675.8,2023_CORRECTIF
B6225T0001-S001,CUVERIE EXTERIEUR,B6225T0001-S096,2,B6225T0001-S001,1.0,CORR,ELKS_UAP2,2023-01-22,2023-06-01,2023-01-22,37337.87598101676,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-15,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,140.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-07,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,513.3333333333334,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-05,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,93.33333333333333,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-ARMELE,2,B7216T0012,1.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,18130.221770610235,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012,1,,,CORR,LLK,2023-01-22,2023-04-08,2023-01-23,63054.02521528672,2023_CORRECTIF
B7252T0029,ETIQUETEUSE OPERA 300 SACMI,B7252T0029-ARMELE-CE,3,B7252T0029-ARMELE,2.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-23,0.0,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-01-22,2023-06-01,2023-01-23,49.6058578,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-ARMELE-CE,3,B7284T0027-ARMELE,2.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,48.0,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-PALPRO-TA,3,B7284T0027-PALPRO,2.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,308.0,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-PINTER-BI,3,B7284T0029-PINTER,2.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,233.475,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-PINTER,2,B7284T0029,1.0,CORR,LLK,2023-01-22,2023-04-08,2023-01-24,288.0,2023_CORRECTIF
B7702T0162,CHARIOT ELEVETEUR GPL,B7702T0162,1,,,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,3861.367110232248,2023_CORRECTIF
B8634T0021,Refroidisseur CO2,B8634T0021,1,,,CORR,LLK,2023-01-22,2023-04-08,2023-01-22,755.0166666666667,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-07,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-23,2023-04-08,2023-01-23,0.0,2023_CORRECTIF
B7222T0006-J01,Remplisseuse semi automatique seau ASSILA,B7222T0006-J01,1,,,CORR,ELKS_UAP1,2023-01-23,2023-06-01,2023-01-25,51.39566666666666,2023_CORRECTIF
B7222T0006-J01,Remplisseuse semi automatique seau ASSILA,B7222T0006-J01,1,,,CORR,ELKS_UAP1,2023-01-23,2023-06-01,2023-01-23,482.8609589,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-01-23,2023-06-01,2023-01-23,3076.1346513333333,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-01-23,2023-06-01,2023-01-24,166.84778075833333,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-CONMEC,2,B7284T0027,1.0,CORR,LLK,2023-01-23,2023-04-08,2023-01-23,233.33333333333334,2023_CORRECTIF
B7759T0020,CONVOYEUR MECANIQUE  GEBO,B7759T0020,1,,,CORR,LLK,2023-01-23,2023-04-08,2023-01-23,93.33333333333333,2023_CORRECTIF
LLK-AC-1850E,Compresseur 40 bars TEMPO 1850 E Cojek,LLK-AC-1850E-ENTRAI,2,LLK-AC-1850E,1.0,CORR,LLK,2023-01-23,2023-04-08,2023-01-23,1455.0,2023_CORRECTIF
B7203T0001,DEPALETTISEUR,B7203T0001,1,,,CORR,ELKS_UAP2,2023-01-24,2023-06-01,2023-01-26,154.70678281666667,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-POSTCO,2,B7214T0007,1.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-25,0.0,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-FOURIR-CT,3,B7214T0007-FOURIR,2.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-24,422.0,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-18,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-26,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-07,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-24,474.75,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS,3,B7214T0008-RS,2.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-24,0.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-CIREAU-01,3,B7214T0010-CIREAU,2.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-25,0.0,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-TRANSF-EB,3,B7216T0012-TRANSF,2.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-25,0.0,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S004,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-01-24,2023-06-01,2023-01-25,1164.5200975186433,2023_CORRECTIF
B7270T0200,SLEEVEUSE,B7270T0200,1,,,CORR,ELKS_UAP2,2023-01-24,2023-06-01,2023-01-24,89.29054404,2023_CORRECTIF
B7270T0200,SLEEVEUSE,B7270T0200,1,,,CORR,ELKS_UAP2,2023-01-24,2023-06-01,2023-01-24,11868.122163133508,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016-ENTRAI-NA,3,B7272T0016-ENTRAI,2.0,CORR,LLK,2023-01-24,2023-04-08,2023-01-24,403.0775445440347,2023_CORRECTIF
B7272T0027,FARDELEUSE VARIOPAC PRO,B7272T0027,1,,,CORR,ELKS_UAP2,2023-01-24,2023-06-01,2023-01-26,232.060174225,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-01-24,2023-06-01,2023-01-24,166.84778075833333,2023_CORRECTIF
B7290T8001,HOUSSEUSE COMBI PAL 2000,B7290T8001,1,,,CORR,ELKS_UAP1,2023-01-24,2023-06-01,2023-01-24,2502.716711375,2023_CORRECTIF
B7759T0020,CONVOYEUR MECANIQUE  GEBO,B7759T0020,1,,,CORR,LLK,2023-01-24,2023-01-24,2023-01-24,0.0,2023_CORRECTIF
B8655T0001-R000,CLIMATISATION  BUREAUX,B8655T0001-R000,1,,,CORR,BBS,2023-01-24,2023-01-24,2023-01-24,18308.254038960495,2023_CORRECTIF
B9305T0002,ATELIER,B9305T0002,1,,,CORR,LLK,2023-01-24,2023-04-08,2023-01-24,8006.457851957286,2023_CORRECTIF
B9305T0004,Poste Contrôle HT 60KV,B9305T0004,1,,,CORR,LLK,2023-01-24,2023-04-08,2023-01-24,582.0,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-01-25,2023-06-01,2023-01-26,838.945814,2023_CORRECTIF
B7101T8007,BAC DE STOCKAGE EAU MITIGEE,B7101T8007,1,,,CORR,ELKS_UAP1,2023-01-25,2023-06-01,2023-04-06,1078.9003634,2023_CORRECTIF
B7203T0001,DEPALETTISEUR,B7203T0001,1,,,CORR,ELKS_UAP2,2023-01-25,2023-06-01,2023-01-26,866.9627202,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS,2,B7214T0008,1.0,CORR,LLK,2023-01-25,2023-04-08,2023-01-26,0.0,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-01-25,2023-06-01,2023-01-26,2630.015307883333,2023_CORRECTIF
B7216T0013,REMPLISSEUSE Combi SF SELECT BV 140/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0013-REMPLI-CA,3,B7216T0013-REMPLI,2.0,CORR,LLK,2023-01-25,2023-04-08,2023-01-25,23.333333333333332,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S315,3,B7217T0002-S004,2.0,CORR,ELKS_UAP2,2023-01-25,2023-06-01,2023-01-26,464.12034845,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ-HM,3,B7252T0021-GRETIQ,2.0,CORR,LLK,2023-01-25,2023-04-08,2023-01-25,0.0,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-STINFE,2,B7252T0021,1.0,CORR,LLK,2023-01-25,2023-04-08,2023-01-26,0.0,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-01-25,2023-06-01,2023-01-25,279.64860466666664,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016-ENTRAI,2,B7272T0016,1.0,CORR,LLK,2023-01-25,2023-04-08,2023-01-26,13649.293,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-01-25,2023-06-01,2023-01-26,61895.64778684056,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-01-25,2023-06-01,2023-01-26,1677.891628,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-01-25,2023-06-01,2023-01-28,241.43047945,2023_CORRECTIF
B8657T0031,CLIMATISEUR MCC CIAT 28000W CLIMC28C,B8657T0031,1,,,CORR,BS1,2023-01-25,2023-01-25,2023-01-25,2061.5482436391226,2023_CORRECTIF
SYS-FRP,Système Refroidissement Palette,UPL-B8638T-001,1,SYS-FRP,1.0,CORR,UPL_B2,2023-01-25,2023-01-25,2023-01-30,838.2733333333333,2023_CORRECTIF
SYS-FRP,Système Refroidissement Palette,UPL-B8638T-001,1,SYS-FRP,1.0,CORR,UPL_B2,2023-01-25,2023-01-30,2023-01-30,743.015,2023_CORRECTIF
B7203T0001,DEPALETTISEUR,B7203T0001,1,,,CORR,ELKS_UAP2,2023-01-26,2023-06-01,2023-01-28,213.99527133333333,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-CIREAU-01,3,B7214T0008-CIREAU,2.0,CORR,LLK,2023-01-26,2023-04-08,2023-01-26,560.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008,1,,,CORR,LLK,2023-01-26,2023-04-08,2023-01-29,322.791805374663,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-TRANSF-TP,3,B7214T0010-TRANSF,2.0,CORR,LLK,2023-01-26,2023-04-08,2023-01-26,863.3333333333334,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-01-26,2023-06-01,2023-01-26,6713.930533333333,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012,1,,,CORR,LLK,2023-01-26,2023-04-08,2023-01-26,144.0,2023_CORRECTIF
B7223T0001,BOUCHEUSE UNIMAC-GHERRI(SDA),B7223T0001,1,,,CORR,ELKS_UAP2,2023-01-26,2023-06-01,2023-01-26,464.12034845,2023_CORRECTIF
B7254T0173,DATEUR INDUSTRIEL A JET D ENCRE AX350I,B7254T0173,1,,,CORR,ELKS_UAP2,2023-01-26,2023-06-01,2023-01-26,797.85537416,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272D0007-K001,3,,,CORR,LLK,2023-01-26,2023-04-08,2023-01-26,0.0,2023_CORRECTIF
B7284T0031,PALETTISEUR,B7284T0031,1,,,CORR,ELKS_UAP2,2023-01-26,2023-06-01,2023-01-26,152.65583887307702,2023_CORRECTIF
B7286T0022,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L2,B7286T0022-SECBAN,2,B7286T0022,1.0,CORR,LLK,2023-01-26,2023-04-08,2023-01-26,28.0,2023_CORRECTIF
B7286T0022,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L2,B7286T0022,1,,,CORR,LLK,2023-01-26,2023-04-08,2023-01-27,23.333333333333332,2023_CORRECTIF
B7759T0023,CONVOYEURS BOCALES,B7759T0023,1,,,CORR,ELKS_UAP2,2023-01-26,2023-06-01,2023-01-26,464.12034845,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-AIRCOM-01,3,B7214T0007-CIRPNE,2.0,CORR,LLK,2023-01-27,2023-04-08,2023-01-27,326.6666666666667,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-07,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-01-27,2023-04-08,2023-01-27,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS,3,B7214T0008-RS,2.0,CORR,LLK,2023-01-27,2023-04-08,2023-01-28,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-01,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-27,2023-04-08,2023-01-27,116.66666666666667,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-02,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-27,2023-04-08,2023-01-27,40569.02426512523,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272D0007-K001,3,,,CORR,LLK,2023-01-27,2023-01-27,2023-01-28,0.0,2023_CORRECTIF
B7272T0027,FARDELEUSE VARIOPAC PRO,B7272T0027,1,,,CORR,ELKS_UAP2,2023-01-27,2023-06-01,2023-01-30,746.54929905,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-06,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-01-28,2023-04-08,2023-01-28,186.66666666666666,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-CT,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-01-28,2023-04-08,2023-01-28,0.0,2023_CORRECTIF
B7216T0013,REMPLISSEUSE Combi SF SELECT BV 140/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0013-BOUCHE-BU,3,B7216T0013-BOUCHEUSE,2.0,CORR,LLK,2023-01-28,2023-04-08,2023-01-28,147.08333333333334,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016,1,,,CORR,LLK,2023-01-28,2023-04-08,2023-01-28,788.0127929023569,2023_CORRECTIF
B7272T0017,FARDELEUSE L3,B7272T0017-TRFILM-PB,3,B7272T0017-TRFILM,2.0,CORR,LLK,2023-01-28,2023-01-28,2023-01-28,66610.52930455201,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-MAGPAL-EF,3,B7284T0026-MAGPAL,2.0,CORR,LLK,2023-01-28,2023-01-28,2023-01-28,0.0,2023_CORRECTIF
B7217T0001,SOUTIREUSE,B7217T0001,1,,,CORR,ELKS_UAP2,2023-01-29,2023-06-01,2023-01-30,512.0276409333334,2023_CORRECTIF
B7252T8005,ETIQUETEUSE SACMI OPERA 300,B7252T8005,1,,,CORR,ELKS_UAP1,2023-01-29,2023-06-01,2023-01-30,1001.08668455,2023_CORRECTIF
B7272T8000,FARDELEUSE TSM 4 SDI,B7272T8000,1,,,CORR,ELKS_UAP1,2023-01-29,2023-06-01,2023-01-30,1167.9344653083333,2023_CORRECTIF
B7286T0022,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L2,B7286T0022-SECBAN,2,B7286T0022,1.0,CORR,LLK,2023-01-29,2023-04-08,2023-01-29,2134.25,2023_CORRECTIF
B8638T0037,Refroidisseurs VDM TRANE-FIORINI,B8638T0037-CIRFRI,2,B8638T0037,1.0,CORR,LLK,2023-01-29,2023-04-08,2023-01-29,98324.07870532983,2023_CORRECTIF
B6225T0003-S001,UNITE DE DESAERATION MOUTARDE,B6225T0003-S001,1,,,CORR,ELKS_UAP2,2023-01-30,2023-06-01,2023-01-30,476328.5639816667,2023_CORRECTIF
B7223T0001,BOUCHEUSE UNIMAC-GHERRI(SDA),B7223T0001,1,,,CORR,ELKS_UAP2,2023-01-30,2023-06-01,2023-01-30,0.0,2023_CORRECTIF
B7252T0022,ETIQUETEUSE OPERA 300 SACMI,B7252T0022-GRETIQ-HM,3,B7252T0022-GRETIQ,2.0,CORR,LLK,2023-01-30,2023-04-08,2023-01-30,685.005,2023_CORRECTIF
B7260T0001,PASTEURISATEUR,B7260T0001-S008,2,B7260T0001,1.0,CORR,ELKS_UAP2,2023-01-30,2023-06-01,2023-01-30,24669.562112178624,2023_CORRECTIF
B7270T0200,SLEEVEUSE,B7270T0200,1,,,CORR,ELKS_UAP2,2023-01-30,2023-06-01,2023-01-30,74.4087867,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-CONMEC,2,B7284T0027,1.0,CORR,LLK,2023-01-30,2023-04-08,2023-01-30,116.66666666666667,2023_CORRECTIF
B7286T0022,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L2,B7286T0022,1,,,CORR,LLK,2023-01-30,2023-04-08,2023-01-30,102.66666666666667,2023_CORRECTIF
B7759T0023,CONVOYEURS BOCALES,B7759T0023,1,,,CORR,ELKS_UAP2,2023-01-30,2023-06-01,2023-01-31,59.52702936,2023_CORRECTIF
B8602T0018,Chaudiére MIRA 5000 ECFERAL,B8602T0018,1,,,CORR,LLK,2023-01-30,2023-04-08,2023-01-31,1374.0,2023_CORRECTIF
B8602T0018,Chaudiére MIRA 5000 ECFERAL,B8602T0018,1,,,CORR,LLK,2023-01-30,2023-04-08,2023-01-31,1526.6666666666667,2023_CORRECTIF
BEC-ADM-REZ_FRD,EQUIPEMENTS FROID ET CLIMATISATION REZ DE CHAUSEE R+2,BEC-ADM-REZ_FRD,1,,,CORR,BEC,2023-01-30,2023-01-30,2023-02-01,457.24,2023_CORRECTIF
BEC-ALLEES-PG3-FRD,EQUIPEMENTS FROID ET CLIMATISATION POSTE DE GARDIENNAGE 3,BEC-ALLEES-PG3-FRD,1,,,CORR,BEC,2023-01-30,2023-01-30,2023-02-01,914.48,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-08,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-01-31,2023-04-08,2023-01-31,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-MC,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-01-31,2023-04-08,2023-01-31,41181.90499678809,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR,2,B7214T0008,1.0,CORR,LLK,2023-01-31,2023-04-08,2023-01-31,13304.801165407705,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS,3,B7214T0010-RS,2.0,CORR,LLK,2023-01-31,2023-04-08,2023-01-31,0.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-RA,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-01-31,2023-04-08,2023-02-13,344.41333333333336,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010,1,,,CORR,LLK,2023-01-31,2023-04-08,2023-02-01,706.0,2023_CORRECTIF
