EREQ_CODE,EREQ_DESCRIPTION,EREQ_LEVEL,EREQ_PARENT_EQUIPMENT,EREQ_SYSTEM_EQUIPMENT,EREQ_CREATION_DATE,EREQ_EQUIPMENT_STATUS,EREQ_CATEGORY,EREQ_ENTITY,EREQ_ZONE,EREQ_COSTCENTRE
B3602R0025-A003,POMPE NUE,2,B3623T0067,B3623T0067,2012-08-01,NORMAL,B3602,BS1,BS1-VID,SUCRE-D-RAFS
B7105R0037,CUVE,2,B7105T0036,B7105T0036,2012-08-01,NORMAL,B7101,BS1,BS1-CRST6,SUCRE-D-RAFS
B7872T0002,ECLUSE SOUS CYCLONE A738,1,,B7872T0002,2012-08-01,NORMAL,B7872,BS1,BS1-SECH,SUCRE-D-RAFS
B3503R0156-A002,MOTOREDUCTEUR,2,B7872T0002,B7872T0002,2012-08-01,NORMAL,B3503,BS1,BS1-SECH,SUCRE-D-RAFS
B7761T0007,VIS ECLUSE A739,1,,B7761T0007,2012-08-01,NORMAL,B7872,BS1,BS1-SECH,SUCRE-D-RAFS
B3503R0197,MOTOREDUCTEUR,2,B7761T0007,B7761T0007,2012-08-01,NORMAL,B3503,BS1,BS1-SECH,SUCRE-D-RAFS
B7761R0007,VIS,2,B7761T0007,B7761T0007,2012-08-01,NORMAL,B7752,BS1,BS1-SECH,SUCRE-D-RAFS
B6545R0001-A001,MOTO-VIBREUR,2,B6545T0001,B6545T0001,2012-08-01,NORMAL,B3503,BS1,BS1-SECH,SUCRE-D-RAFS
B4313R0018,MOTEUR ELECTRIQUE,2,B7758T0001,B7758T0001,2012-08-01,NORMAL,B3503,BS1,BS1-TURB6,SUCRE-D-RAFS
B3100R2000-A010,TRANSMISSION,2,B7758T0001,B7758T0001,2012-08-01,NORMAL,B3101,BS1,BS1-TURB6,SUCRE-D-RAFS
B7755R0001,TRANSPORTEUR VIBRANT,2,B7758T0001,B7758T0001,2012-08-01,NORMAL,B7752,BS1,BS1-TURB6,SUCRE-D-RAFS
B6338T0001,FONDOIR A SUCRE DECLASSE T661,1,,B6338T0001,2012-08-01,NORMAL,B6338,BS1,BS1-TURB6,SUCRE-D-RAFS
B3527R0010,AGITATEUR A661,2,B6338T0001,B6338T0001,2012-08-01,NORMAL,B3527,BS1,BS1-TURB6,SUCRE-D-RAFS
B3623T0046,GROUPE ELECTROPOMPE CENTRIFIGEUSE P662,1,,B3623T0046,2012-08-01,NORMAL,B3623,BS1,BS1-TURB6,SUCRE-D-RAFS
B4313R1034,MOTEUR ELECTRIQUE,2,B3623T0046,B3623T0046,2012-08-01,NORMAL,B3503,BS1,BS1-TURB6,SUCRE-D-RAFS
B3602R0030-A002,POMPE NUE,2,B3623T0046,B3623T0046,2012-08-01,NORMAL,B3602,BS1,BS1-TURB6,SUCRE-D-RAFS
B7761R0002,VIS,2,B7761T0002,B7761T0002,2012-08-01,NORMAL,B7752,BS1,BS1-TURB6,SUCRE-D-RAFS
B7105R0020,CUVE,2,B7105T0021,B7105T0021,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B7105R0021,CUVE,2,B7105T0022,B7105T0022,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B7105T0023,BAC DE RECEPTION ER2/EP2  OU ER3/EP3 T675,1,,B7105T0023,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B7105R0022,CUVE,2,B7105T0023,B7105T0023,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B7105R0023,CUVE,2,B7105T0024,B7105T0024,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B3527R0001-A002,AGITATEUR A612,2,B6566T0001,B6566T0001,2012-08-01,NORMAL,B3527,BS1,BS1-CRST6,SUCRE-D-RAFS
B6566R0002-A001,SYSTÈME DE VIDANGE,2,B6566T0001,B6566T0001,2012-08-01,NORMAL,B6503,BS1,BS1-CRST6,SUCRE-D-RAFS
B6566T0002,CUITE R1 A613,1,,B6566T0002,2012-08-01,NORMAL,B6566,BS1,BS1-CRST6,SUCRE-D-RAFS
B6566R0001-A002,CUVE,2,B6566T0002,B6566T0002,2012-08-01,NORMAL,B7101,BS1,BS1-CRST6,SUCRE-D-RAFS
B3527R0001-A003,AGITATEUR A613,2,B6566T0002,B6566T0002,2012-08-01,NORMAL,B3527,BS1,BS1-CRST6,SUCRE-D-RAFS
B6566R0002-A002,SYSTÈME DE VIDANGE,2,B6566T0002,B6566T0002,2012-08-01,NORMAL,B6503,BS1,BS1-CRST6,SUCRE-D-RAFS
B4313R2530,MOTEUR ELECTRIQUE,2,B8673T0002-BS1,B8673T0002-BS1,2012-08-01,NORMAL,B3503,BS1,BS1-REFD,SUCRE-D-RAFS
B4313R2530-A002,MOTEUR ELECTRIQUE,2,B8673T0004-BS1,B8673T0004-BS1,2012-08-01,NORMAL,B3503,BS1,BS1-REFD,SUCRE-D-RAFS
B8673R0004,VENTILATEUR,2,B6530T0019,B6530T0019,2012-08-01,NORMAL,B8673,BS1,BS1-SECH,SUCRE-D-RAFS
B3100R2000-A015,TRANSMISSION,2,B8673T0004-BS1,B8673T0004-BS1,2012-08-01,NORMAL,B3101,BS1,BS1-REFD,SUCRE-D-RAFS
B6570T0002,LIT FLUIDISE A709,1,,B6570T0002,2012-08-01,NORMAL,B6570,BS1,BS1-REFD,SUCRE-D-RAFS
B3623T0010,GROUPE ELECTROPOMPE VOLUMETRIQUE EP1 P678,1,,B3623T0010,2012-08-01,NORMAL,B3623,BS1,BS1-TURB6,SUCRE-D-RAFS
B3503R0513-A005,MOTOREDUCTEUR,2,B3623T0010,B3623T0010,2012-08-01,NORMAL,B3503,BS1,BS1-TURB6,SUCRE-D-RAFS
B3604R0102-A002,POMPE NUE,2,B3623T0010,B3623T0010,2012-08-01,NORMAL,B3604,BS1,BS1-TURB6,SUCRE-D-RAFS
B3623T0005,GROUPE ELECTROPOMPE VOLUMETRIQUE  P691,1,,B3623T0005,2012-08-01,NORMAL,B3623,BS1,BS1-TURB6,SUCRE-D-RAFS
B3503R0500-A004,MOTOREDUCTEUR,2,B3623T0005,B3623T0005,2012-08-01,NORMAL,B3503,BS1,BS1-TURB6,SUCRE-D-RAFS
B3604R0106-A001,POMPE NUE,2,B3623T0005,B3623T0005,2012-08-01,NORMAL,B3604,BS1,BS1-TURB6,SUCRE-D-RAFS
B8673T0011,VENTILATEUR EXTRACTEUR DE BUEE TURBINE HP VABHP,2,B8673T0001-BS1,B8673T0001-BS1,2012-08-01,NORMAL,B8636,BS1,BS1-TURB6,SUCRE-D-RAFS
B8673T0005,VENTILATEUR EXTRACTEUR DE BUEE TRANSPORTEUR A660 VAB3,2,B8673T0001-BS1,B8673T0001-BS1,2012-08-01,NORMAL,B8636,BS1,BS1-TURB6,SUCRE-D-RAFS
B8673T0006,VENTILATEUR EXTRACTEUR DE BUEE TRANSPORTEUR A660 VAB4,2,B8673T0001-BS1,B8673T0001-BS1,2012-08-01,NORMAL,B8636,BS1,BS1-TURB6,SUCRE-D-RAFS
B8673T0016,VENTILATEUR EXTRACTEUR DE BUEE TRANSPORTEUR A660 VAB5,2,B8673T0001-BS1,B8673T0001-BS1,2012-08-01,NORMAL,B8636,BS1,BS1-TURB6,SUCRE-D-RAFS
B20M5V4,VANNE MANUELLE INJECTION SOUDE DEB20P22 CONDUITE INFERIEUR B20M5,3,B6301R9999-08,B6301T0008,2009-06-23,NORMAL,B4727,BRH,BRH-B20,HUILE-D-RAFH
B20M5V11,VANNE MANUELLE DE SORTIE B20M5,3,B6301R9999-08,B6301T0008,2009-06-23,NORMAL,B4727,BRH,BRH-B20,HUILE-D-RAFH
B26E2V4,VANNE BY-PASS DUPURGEUR B26E2V5,3,B3529R9999-10,B3529T0010,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B26R1V5,VANNE ISOLEMENT INDICATEUR DE PRESSION B26R1PI1,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B26R1LAL1,DETECTEUR DE NIVEAU BAS B26R1,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4633,BRH,BRH-B26,HUILE-D-RAFH
B26P1V5,VANNE ISOLEMENT INDICATEUR DE PRESSION B26P2PI1,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B26SM1,COLLECTEUR DE VAPEUR 6 BARS,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B26SM1V4,VANNE ISOLEMENT B26SM1PI2,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B26SM1V7,VANNE ISOLEMENT B26SM1PI3,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B26SM1V10,VANNE ISOLEMENT B26SM1PI4,3,B6346R9999-04,B6346T0004,2009-06-23,NORMAL,B4727,BRH,BRH-B26,HUILE-D-RAFH
B7228T0031-C306,ENTRAINEMENT DE SACHET (COND F1),4,B7228T0031-C213,B7228T0031,2012-08-01,NORMAL,B7212,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C307,DISPOSITIF DE REGLAGE (COND F1),4,B7228T0031-C213,B7228T0031,2012-08-01,NORMAL,MRGLHT,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C308,DISPOSITIF FORMATION TETE (COND F1),4,B7228T0031-C215,B7228T0031,2012-08-01,NORMAL,B7206,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C309,DISPOSITIF DE SOUFFLET (COND F1),4,B7228T0031-C215,B7228T0031,2012-08-01,NORMAL,UNSOUF,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C310,MACHOIRE AVANT (COND F1),4,B7228T0031-C216,B7228T0031,2012-08-01,NORMAL,B5950,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C311,MACHOIRE ARRIERE (COND F1),4,B7228T0031-C216,B7228T0031,2012-08-01,NORMAL,B5950,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C312,DISPOSITIF D'ENTRAINEMENT (COND F1),4,B7228T0031-C216,B7228T0031,2012-08-01,NORMAL,B7204,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0031-C315,TRANSPORTEUR A BANDE (COND F1),4,B7228T0031-C217,B7228T0031,2012-08-01,NORMAL,TRANSP,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C101,ARMOIRE ELECTRIQUE (COND F2),2,B7228T0032,B7228T0032,2012-08-01,NORMAL,ARMELE,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7107T0001,TREMIE SUCRE ROUX T100,1,,B7107T0001,2012-08-01,NORMAL,B7107,BS1,BS1-AFF,SUCRE-D-RAFS
B7107R0001,TREMIE SUCRE ROUX T100,2,B7107T0001,B7107T0001,2012-08-01,NORMAL,B7107,BS1,BS1-AFF,SUCRE-D-RAFS
B3503R0099,MOTOREDUCTEUR A101,2,B7752T0005,B7752T0005,2012-08-01,NORMAL,B3503,BS1,BS1-AF-TBE,SUCRE-D-RAFS
B7752T0002,TRANSPORTEUR DE REPRISE A1006,1,,B7752T0002,2012-08-01,NORMAL,B7752,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B3503R0102,MOTOREDUCTEUR,2,B7752T0002,B7752T0002,2012-08-01,NORMAL,B3503,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B6553R0002,EXTRACTEUR MAGNETIQUE A1006A,2,B7752T0002,B7752T0002,2012-08-01,NORMAL,B6553,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B3503R0019,MOTOREDUCTEUR,2,B7714T0004-BS1,B7714T0004-BS1,2012-08-01,NORMAL,B3503,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B7714R0221,ELEVATEUR,2,B7714T0004-BS1,B7714T0004-BS1,2012-08-01,NORMAL,B7714,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B3503R0033-A001,MOTOREDUCTEUR,2,B7754T0003-BS1,B7754T0003-BS1,2012-08-01,NORMAL,B3503,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B7754R0002-A001,TRANSPORTEUR,2,B7754T0003-BS1,B7754T0003-BS1,2012-08-01,NORMAL,B7761,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B3503R0033-A002,MOTOREDUCTEUR,2,B7754T0002-BS1,B7754T0002-BS1,2012-08-01,NORMAL,B3503,BS1,BS1-EN-TBE,SUCRE-D-RAFS
B7858R0001,CUVE,2,B7858T0001,B7858T0001,2012-08-01,NORMAL,B7101,BS1,BS1-ENS,SUCRE-D-RAFS
B7858T0010,BAC SUCRE FINI  T1002-B,1,,B7858T0010,2012-08-01,NORMAL,B7858,BS1,BS1-ENS,SUCRE-D-RAFS
B7858R0002,CUVE,2,B7858T0010,B7858T0010,2012-08-01,NORMAL,B7101,BS1,BS1-ENS,SUCRE-D-RAFS
B7858T0002,SILO DE MATURATION T1009-A,1,,B7858T0002,2012-08-01,NORMAL,B7858,BS1,BS1-SILOM,SUCRE-D-RAFS
B7858T0008,SILO DE MATURATION T1009-C,1,,B7858T0008,2012-08-01,NORMAL,B7858,BS1,BS1-SILOM,SUCRE-D-RAFS
B7858T0009,SILO DE MATURATION T1009-D,1,,B7858T0009,2012-08-01,NORMAL,B7858,BS1,BS1-SILOM,SUCRE-D-RAFS
B8657T0007,CONDITIONNEMENT D'AIR DE MATURATION A1026,1,,B8657T0007,2012-08-01,NORMAL,B8657,BS1,BS1-SILOM,SUCRE-D-RAFS
B8657R0002-A002,BATTERIES DE FILTRATIONS,2,B8657T0007,B8657T0007,2012-08-01,NORMAL,B8677,BS1,BS1-SILOM,SUCRE-D-RAFS
B3100R2000-A002,TRANSMISSION,2,B3623T0100,B3623T0100,2012-08-01,NORMAL,B3101,BS1,BS1-CO2,SUCRE-D-RAFS
B7105T0034,BAC EP3 T690,1,,B7105T0034,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B7105R0042,CUVE,2,B7105T0034,B7105T0034,2012-08-01,NORMAL,B7101,BS1,BS1-TURB6,SUCRE-D-RAFS
B3623T0078,GROUPE ELECTROPOMPE CENTRIFIGEUSE ER1 P671,1,,B3623T0078,2012-08-01,NORMAL,B3623,BS1,BS1-TURB6,SUCRE-D-RAFS
B3602R0059-A002,POMPE NUE,2,B3623T0078,B3623T0078,2012-08-01,NORMAL,B3602,BS1,BS1-TURB6,SUCRE-D-RAFS
B4313R4801-A001,MOTEUR ELECTRIQUE,2,B3623T0098,B3623T0098,2012-08-01,NORMAL,B3503,BS1,BS1-CRST8,SUCRE-D-RAFS
B3602R0241-A001,POMPE NUE,2,B3623T0098,B3623T0098,2012-08-01,NORMAL,B3602,BS1,BS1-CRST8,SUCRE-D-RAFS
B3100R2000-A018,TRANSMISSION,2,B3623T0098,B3623T0098,2012-08-01,NORMAL,B3101,BS1,BS1-CRST8,SUCRE-D-RAFS
B4313R4801-A002,MOTEUR ELECTRIQUE,2,B3623T0099,B3623T0099,2012-08-01,NORMAL,B3503,BS1,BS1-CRST8,SUCRE-D-RAFS
B3602R0241-A002,POMPE NUE,2,B3623T0099,B3623T0099,2012-08-01,NORMAL,B3602,BS1,BS1-CRST8,SUCRE-D-RAFS
B3623T0061,GROUPE ELECTROPOMPE CENTRIFUGE P961A,1,,B3623T0061,2012-08-01,NORMAL,B3623,BS1,BS1-VID,SUCRE-D-RAFS
B4313R1032-A001,MOTEUR ELECTRIQUE,1,,B4313R1032-A001,2012-08-01,NORMAL,B3503,BS1,BS1-VID,SUCRE-D-RAFS
B3602R0024-A001,POMPE NUE,2,B3623T0061,B3623T0061,2012-08-01,NORMAL,B3602,BS1,BS1-VID,SUCRE-D-RAFS
B3623T0064,GROUPE ELECTROPOMPE CENTRIFUGE P961B,1,,B3623T0064,2012-08-01,NORMAL,B3623,BS1,BS1-VID,SUCRE-D-RAFS
B4313R1032-A002,MOTEUR ELECTRIQUE,2,B3623T0064,B3623T0064,2012-08-01,NORMAL,B3503,BS1,BS1-VID,SUCRE-D-RAFS
B3602R0024-A002,POMPE NUE,2,B3623T0064,B3623T0064,2012-08-01,NORMAL,B3602,BS1,BS1-VID,SUCRE-D-RAFS
B3623T0063,GROUPE ELECTROPOMPE CENTRIFUGE P961C,1,,B3623T0063,2012-08-01,NORMAL,B3623,BS1,BS1-VID,SUCRE-D-RAFS
B3623T0066,GROUPE ELECTROPOMPE CENTRIFUGE P961D,1,,B3623T0066,2012-08-01,NORMAL,B3623,BS1,BS1-VID,SUCRE-D-RAFS
B3602R0024-A004,POMPE NUE,2,B3623T0066,B3623T0066,2012-08-01,NORMAL,B3602,BS1,BS1-VID,SUCRE-D-RAFS
B3623T0096,GROUPE ELECTROPOMPE A VIDE P698A,1,,B3623T0096,2012-08-01,NORMAL,B3623,BS1,BS1-VID,SUCRE-D-RAFS
B4313R5800-A001,MOTEUR ELECTRIQUE,2,B3623T0096,B3623T0096,2012-08-01,NORMAL,B3503,BS1,BS1-VID,SUCRE-D-RAFS
B8673T0017,VENTILATEUR EXTRACTEUR DE BUEE TRANSPORTEUR A660 VAB6,2,B8673T0001-BS1,B8673T0001-BS1,2012-08-01,NORMAL,B8636,BS1,BS1-TURB6,SUCRE-D-RAFS
B4600R2000-A011,VANNERIES,2,B4600R2006,B4600R2006,2012-08-01,,B4605,BS1,BS1-ACC6,SUCRED
B4688R2000-A011,VANNES REGULATRICES,1,,B4688R2000-A011,2012-08-01,NORMAL,B4601,BS1,BS1-ACC6,SUCRE-D-RAFS
B4688R0206-A005,VANNE DE REGULATION DE L'ALIMENTATION DE LA NOCHERE M641 LV641,2,B4688R2000-A011,B4688R2000-A011,2012-08-01,NORMAL,B4601,BS1,BS1-ACC6,SUCRE-D-RAFS
B4688R0206-A007,VANNE DE REGULATION DE L'ALIMENTATION DE LA NOCHERE M641 LV642B,2,B4688R2000-A011,B4688R2000-A011,2012-08-01,NORMAL,B4601,BS1,BS1-ACC6,SUCRE-D-RAFS
B6514R0003-A007,CUVE TURBINE S851E,2,B6514T0011,B6514T0011,2012-08-01,NORMAL,B7108,BS1,BS1-TURB8,SUCRE-D-RAFS
B6510T0001,TURBINE CONTINUE  SUCRE A S852,1,,B6510T0001,2012-08-01,NORMAL,B6510,BS1,BS1-TURB8,SUCRE-D-RAFS
B4313R0057-A001,MOTEUR ELECTRIQUE,2,B6510T0001,B6510T0001,2012-08-01,NORMAL,B3503,BS1,BS1-TURB8,SUCRE-D-RAFS
B6510R0004-A001,PALIER,2,B6510T0001,B6510T0001,2012-08-01,NORMAL,B6511,BS1,BS1-TURB8,SUCRE-D-RAFS
B4600R2000-A053,ACCESSOIRES,2,B6510T0001,B6510T0001,2012-08-01,NORMAL,B4605,BS1,BS1-TURB8,SUCRE-D-RAFS
B3100R2000-A020,TRANSMISSION,2,B6510T0001,B6510T0001,2012-08-01,NORMAL,B3101,BS1,BS1-TURB8,SUCRE-D-RAFS
B3623T0051,GROUPE ELECTROPOMPE CENTRIFUGE P918,1,,B3623T0051,2012-08-01,NORMAL,B3623,BS1,BS1-CNDST,SUCRE-D-RAFS
B4313R1017-A002,MOTEUR ELECTRIQUE,2,B3623T0051,B3623T0051,2012-08-01,NORMAL,B3503,BS1,BS1-CNDST,SUCRE-D-RAFS
B3602R0033-A005,POMPE NUE,2,B3623T0051,B3623T0051,2012-08-01,NORMAL,B3602,BS1,BS1-CNDST,SUCRE-D-RAFS
B3623T0059,GROUPE ELECTROPOMPE CENTRIFUGE P940,1,,B3623T0059,2012-08-01,NORMAL,B3623,BS1,BS1-CNDST,SUCRE-D-RAFS
B4313R1020-A003,MOTEUR ELECTRIQUE,2,B3623T0059,B3623T0059,2012-08-01,NORMAL,B3503,BS1,BS1-CNDST,SUCRE-D-RAFS
B3602R0046-A001,POMPE NUE,2,B3623T0059,B3623T0059,2012-08-01,NORMAL,B3602,BS1,BS1-CNDST,SUCRE-D-RAFS
B3623T0057,GROUPE ELECTROPOMPE CENTRIFUGE P945,1,,B3623T0057,2012-08-01,NORMAL,B3623,BS1,BS1-CNDST,SUCRE-D-RAFS
B3602R0044-A002,POMPE NUE,2,B3623T0057,B3623T0057,2012-08-01,NORMAL,B3602,BS1,BS1-CNDST,SUCRE-D-RAFS
B7228T0032-C102,DOSEUR (COND F2)--Equipement réformé,2,B7228T0032,B7228T0032,2012-08-01,,B7238,BSC,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C104,COLONNE VP D'ENSACHAGE (COND F2),2,B7228T0032,B7228T0032,2012-08-01,NORMAL,B7213,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C105,ENTRAINEMENT SACHET BS (COND F2),2,B7228T0032,B7228T0032,2012-08-01,NORMAL,B7212,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C201,DISPOSITIF DE REGULATION (COND F2)--Equipement réformé,3,B7228T0032-C102,B7228T0032,2012-08-01,,B7211,BSC,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C202,DISPOSITIF DE ROTATION (COND F2)--Equipement réformé,3,B7228T0032-C102,B7228T0032,2012-08-01,,ROTMAC,BSC,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C204,DEBOBINEUR 2 (COND F2),3,B7228T0032-C103,B7228T0032,2012-08-01,NORMAL,B7210,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C205,DISPOSITIF DE COUPE (COND F2),3,B7228T0032-C103,B7228T0032,2012-08-01,NORMAL,COFILM,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C206,TUBE DE REMPLISSAGE (COND F2),3,B7228T0032-C104,B7228T0032,2012-08-01,NORMAL,B7209,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C208,STATION DE SOUDAGE LONGITUDINALE (COND F2),3,B7228T0032-C104,B7228T0032,2012-08-01,NORMAL,B5950,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C209,DISPOSITIF D'IONISATION (COND F2),3,B7228T0032-C104,B7228T0032,2012-08-01,NORMAL,B7207,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7228T0032-C210,PLIEUSE LATERALE (COND F2),3,B7228T0032-C104,B7228T0032,2012-08-01,NORMAL,B7242,BSC-N,BSC-NPLF,SUCRE-D-CDSUC
B7284T0015-C201,TABLE DE DEVIATION (PAL C),3,B7284T0015-C102,B7284T0015,2012-08-01,NORMAL,DEVIAT,BSC-N,BSC-NPLC,SUCRE-D-CDSUC
B7284T0015-C202,TOURNE SAC A PINCE (PAL C),3,B7284T0015-C102,B7284T0015,2012-08-01,NORMAL,B7214,BSC-N,BSC-NPLC,SUCRE-D-CDSUC
B4313R0020-464,MOTEUR DE ROULEAUX SORTIE PALETTES PLEINNES,3,B7284R0001-127,B7284T0001,2009-02-04,,B4313,BMA,BMA-PALET,CGS-D-MARG
B7284R0002-118,NAVETTE A DEUX PLACES PALETTES,3,B7284R0002-117,B7284T0002,2009-02-04,,B77-82,BMA,BMA-PALET,CGS-D-MARG
BMA17-REDUCT-07,REDUCTEUR DE TRIANGLE,3,B7284R0001-113,B7284T0001,2009-02-04,,B3513,BMA,BMA-PALET,CGS-D-MARG
REB-BCH01-GCOINJ-01,GROUPE COUPE & INJECTION FILM,3,REB-BCH01-TRFILM-01,REB-BCH01-FARDEL-01,2011-01-14,REB,GCOINJ,BCH,REB-BCH,ZCHARGE
B4313R5801-A002,MOTEUR ELECTRIQUE,2,B3623T0101,B3623T0101,2012-08-01,NORMAL,B3503,BS1,BS1-CO2,SUCRE-D-RAFS
B4600R2000-A028,ACCESSOIRES,2,B3623T0101,B3623T0101,2012-08-01,NORMAL,B4605,BS1,BS1-CO2,SUCRE-D-RAFS
B3100R2000-A003,TRANSMISSION,2,B3623T0101,B3623T0101,2012-08-01,NORMAL,B3101,BS1,BS1-CO2,SUCRE-D-RAFS
B3623T0102,GROUPE ELECTROPOMPE POMPE A GAZ P250-C,1,,B3623T0102,2012-08-01,NORMAL,B3623,BS1,BS1-CO2,SUCRE-D-RAFS
B4313R5801-A003,MOTEUR ELECTRIQUE,2,B3623T0102,B3623T0102,2012-08-01,NORMAL,B3503,BS1,BS1-CO2,SUCRE-D-RAFS
B3529R0311,ECHANGEUR A PLATEAU,2,B3529T0311,B3529T0311,2012-08-01,NORMAL,B3529,BS1,BS1-CONC5,SUCRE-D-RAFS
B6559T0001,CAISSE D'EVAPORATION A DESCENDAGE E540,1,,B6559T0001,2012-08-01,NORMAL,B6559,BS1,BS1-CONC5,SUCRE-D-RAFS
B3623T0042,GROUPE ELECTROPOMPE CENTRIFUGE P545,1,,B3623T0042,2012-08-01,NORMAL,B3623,BS1,BS1-CONC5,SUCRE-D-RAFS
B4313R1033-A001,MOTEUR ELECTRIQUE,2,B3623T0042,B3623T0042,2012-08-01,NORMAL,B3503,BS1,BS1-CONC5,SUCRE-D-RAFS
B3602R0020-A001,POMPE NUE,2,B3623T0042,B3623T0042,2012-08-01,NORMAL,B3602,BS1,BS1-CONC5,SUCRE-D-RAFS
B3623T0041,GROUPE ELECTROPOMPE CENTRIFUGEP550,1,,B3623T0041,2012-08-01,NORMAL,B3623,BS1,BS1-CONC5,SUCRE-D-RAFS
B4313R1033-A002,MOTEUR ELECTRIQUE,2,B3623T0041,B3623T0041,2012-08-01,NORMAL,B3503,BS1,BS1-CONC5,SUCRE-D-RAFS
B3602R0020-A002,POMPE NUE,2,B3623T0041,B3623T0041,2012-08-01,NORMAL,B3602,BS1,BS1-CONC5,SUCRE-D-RAFS
B3623T0029,GROUPE ELECTROPOMPE CENTRIFUGE P555,1,,B3623T0029,2012-08-01,NORMAL,B3623,BS1,BS1-CONC5,SUCRE-D-RAFS
B3602R0017-A001,POMPE NUE,2,B3623T0029,B3623T0029,2012-08-01,NORMAL,B3602,BS1,BS1-CONC5,SUCRE-D-RAFS
B3532T0001,BALLON FLASH E560,1,,B3532T0001,2012-08-01,NORMAL,B3532,BS1,BS1-BF5,SUCRE-D-RAFS
B3623T0030,GROUPE ELECTROPOMPE CENTRIFUGE P561,1,,B3623T0030,2012-08-01,NORMAL,B3623,BS1,BS1-BF5,SUCRE-D-RAFS
B3623T0045,GROUPE ELECTROPOMPE CENTRIFUGE P561S,1,,B3623T0045,2012-08-01,NORMAL,B3623,BS1,BS1-BF5,SUCRE-D-RAFS
B4313R1026-A004,MOTEUR ELECTRIQUE,2,B3623T0045,B3623T0045,2012-08-01,NORMAL,B3503,BS1,BS1-BF5,SUCRE-D-RAFS
B3602R0018-A006,POMPE NUE,2,B3623T0045,B3623T0045,2012-08-01,NORMAL,B3602,BS1,BS1-BF5,SUCRE-D-RAFS
B8657R0002-A001,BATTERIE DE FILTRATIONS,2,B6502T0012,B6502T0012,2012-08-01,NORMAL,B8677,BS1,BS1-BF5,SUCRE-D-RAFS
B3609R0026-A003,POMPE NUE,2,B3623T0096,B3623T0096,2012-08-01,NORMAL,B3609,BS1,BS1-VID,SUCRE-D-RAFS
B3100R2000-A024,TRANSMISSION,2,B3623T0096,B3623T0096,2012-08-01,NORMAL,B3101,BS1,BS1-VID,SUCRE-D-RAFS
B3623T0097,GROUPE ELECTROPOMPE A VIDE P698B,1,,B3623T0097,2012-08-01,NORMAL,B3623,BS1,BS1-VID,SUCRE-D-RAFS
